Name,Latitude,Longitude,Address,Phone,Website,City
Cadillac Ranch,35.1872366,-101.9870486,"13651 I-40 Frontage Rd, Amarillo, TX 79124, USA",(833) 330-2650,https://www.facebook.com/1974cadillacranch/,Amarillo
Amarillo Botanical Gardens,35.197691,-101.915258,"1400 Streit Dr, Amarillo, TX 79106, USA",(806) 352-6513,http://www.amarillobotanicalgardens.org/,Amarillo
Amarillo Zoo,35.2394971,-101.8352622,"700 Comanchero Trail, Amarillo, TX 79107, USA",(806) 381-7911,https://zoo.amarillo.gov/,Amarillo
Don Harrington Discovery Center,35.2000385,-101.9132754,"1200 Streit Dr, Amarillo, TX 79106, USA",(806) 355-9547,https://discoverycenteramarillo.org/,Amarillo
Texas Air & Space Museum,35.2134157,-101.7140016,"10001 American Dr, Amarillo, TX 79111, USA",(806) 335-9159,http://www.texasairandspacemuseum.org/,Amarillo
Amarillo Museum of Art,35.1885361,-101.8451167,"2200 S Van Buren St, Amarillo, TX 79109, USA",(806) 371-5050,http://www.amoa.org/,Amarillo
2nd Amendment Cowboy,35.1864958,-101.9741369,"2601 Hope Rd, Amarillo, TX 79124, USA",(806) 355-7121,https://m.facebook.com/cadillacranchshop/,Amarillo
American Quarter Horse Hall of Fame & Museum,35.1942386,-101.8079849,"2601 E Interstate Dr, Amarillo, TX 79104, USA",(806) 376-5181,http://aqha.com/foundation,Amarillo
Wildcat Bluff Nature Center,35.2351151,-101.9398872,"2301 N Soncy Rd, Amarillo, TX 79124, USA",(806) 352-6007,http://wildcatbluff.org/,Amarillo
Helium Time Columns Monument,35.1995489,-101.9133281,"1200-1348 Streit Dr, Amarillo, TX 79106, USA",Unknown,http://www.atlasobscura.com/places/helium-time-columns-monument,Amarillo
Wonderland Amusement Park,35.2425502,-101.8323075,"2601 Dumas Dr, Amarillo, TX 79107, USA",(806) 383-3344,http://www.wonderlandpark.com/,Amarillo
Amarillo Historical Museum,35.195302,-101.8320551,"1612 S Johnson St, Amarillo, TX 79102, USA",(806) 206-3926,http://amarillohistorical.wixsite.com/amarillohistory,Amarillo
"Amarillo Railroad Museum, Inc.",35.2443939,-101.674078,"3160 I Ave, Amarillo, TX 79111, USA",(806) 335-3333,http://www.amarillorailmuseum.com/,Amarillo
Madam Queen,35.2110486,-101.8302279,"500 SE 2nd Ave, Amarillo, TX 79101, USA",Unknown,https://www.waymarking.com/waymarks/WMA1AN_Madam_Queen_Amarillo_TX,Amarillo
Kwahadi Museum of the American Indian,35.1937799,-101.7340188,"9151 I-40, Amarillo, TX 79118, USA",(806) 335-3175,http://www.kwahadi.com/,Amarillo
Free Wall,35.1986363,-101.8477229,"716 SW 16th Ave, Amarillo, TX 79101, USA",Unknown,Unknown,Amarillo
Harrington House Historic Home,35.1971342,-101.8395419,"1600 S Polk St, Amarillo, TX 79102, USA",(806) 374-5490,https://www.harringtonhousehistorichome.org/,Amarillo
Yellow Girl Mural,35.2075485,-101.839954,"616 S Harrison St, Amarillo, TX 79101, USA",Unknown,Unknown,Amarillo
Amarillo Route66,35.2110614,-101.876196,"3511 SW 6th Ave, Amarillo, TX 79106, USA",(806) 373-1427,http://www.amarillo66.com,Amarillo
Thompson Memorial Park,35.2377131,-101.8350602,"2401 Dumas Dr, Amarillo, TX 79107, USA",(806) 378-3036,https://www.amarilloparks.org/parks-facilities/parks/thompson-memorial-park,Amarillo
Sylvan Island,41.5129153,-90.536511,"1st Ave & 2nd Street, Moline, IL 61265, USA",(309) 524-2424,https://www.facebook.com/Sylvan-Island-540088789705192/,Moline
Ben Butterworth Parkway,41.5142829,-90.4972829,"3000 River Dr, Moline, IL 61265, USA",(309) 524-2424,https://www.moline.il.us/1149/Ben-Butterworth-Memorial-Parkway,Moline
John Deere Pavilion,41.5076168,-90.5178983,"1400 River Dr, Moline, IL 61265, USA",(309) 765-1000,https://www.deere.com/en/connect-with-john-deere/visit-john-deere/pavilion/,Moline
Celebration River Cruises,41.5141131,-90.5000727,"2501 River Dr, Moline, IL 61265, USA",(309) 764-1952,http://www.celebrationbelle.com/,Moline
Prospect Park,41.47870919999999,-90.5111744,"1584 34th Ave, Moline, IL 61265, USA",(309) 524-2424,https://www.facebook.com/prospectparkmoline/,Moline
Stephens Park,41.4999079,-90.5298179,"7th St & 15th Avenue, FFXC+FP4, 941 6th St, Moline, IL 61265, USA",(309) 524-2424,https://www.moline.il.us/1164/Stephens-Park,Moline
Sylvan Island Gateway Park,41.5097925,-90.5362611,"Moline, IL 61265, USA",Unknown,Unknown,Moline
Riverside Park,41.5096875,-90.4961379,"3300 5th Ave, Moline, IL 61265, USA",(309) 524-2000,https://www.moline.il.us/1163/Riverside-Park,Moline
Millennium Park,41.4789006,-90.4334357,"79th Street and, 34th Ave, Moline, IL 61265, USA",(309) 524-2424,http://www.moline.il.us/,Moline
Visit Quad Cities - Moline Visitor Center,41.5094418,-90.5154066,"1601 River Dr #110, Moline, IL 61265, USA",(800) 747-7800,http://www.visitquadcities.com/,Moline
Wiman/Miss Pattie's Park,41.4747746,-90.5260796,"3550 8th St, Moline, IL 61265, USA",(309) 524-2424,http://www.moline.il.us/index.aspx?nid=94,Moline
Harold's Landing Park,41.4620575,-90.5006095,"2500-2660 N Shore Dr, Moline, IL 61265, USA",Unknown,Unknown,Moline
McCandless Park,41.5023443,-90.5370597,"Moline, IL 61265, USA",(309) 524-2424,https://www.moline.il.us/1158/McCandless-Park,Moline
Rock Island Arsenal Museum,41.5189881,-90.5463296,"3500 North Ave, Rock Island, IL 61201, USA",(309) 782-5021,https://www.arsenalhistoricalsociety.org/,Moline
Campbell's Island State Historic Site,41.5383861,-90.4364691,"124 Island Ave, East Moline, IL 61244, USA",(309) 788-0177,https://dnrhistoric.illinois.gov/experience/sites/site.campbells-island.html,Moline
Riverside Cemetery,41.5063794,-90.49319,"3400 5th Ave, Moline, IL 61265, USA",(309) 524-2435,https://www.moline.il.us/263/Riverside-Cemetery,Moline
Browning Park,41.49053989999999,-90.5112799,"15th Street, 22nd Ave, Moline, IL 61265, USA",(309) 524-2424,https://www.moline.il.us/1150/Browning-Park,Moline
Butterworth Park,41.5121194,-90.4301078,"1400 23rd Ave, East Moline, IL 61244, USA",(309) 752-1573,https://www.eastmoline.com/facilities/facility/details/Butterworth-Park-1,Moline
Black Hawk State Historic Site,41.4650494,-90.576452,"Park Office & Maintenance Shop, 1510 46th Ave, Rock Island, IL 61201, USA",(309) 788-0177,http://www.blackhawkpark.org/,Moline
Schwiebert Riverfront Park,41.51261110000001,-90.5745078,"101 17th St, Rock Island, IL 61201, USA",(309) 732-7275,http://www.rigov.org/Facilities.aspx?Page=detail&RID=34,Moline
Coastal Discovery Museum,32.2114854,-80.74402479999999,"70 Honey Horn Dr, Hilton Head Island, SC 29926, USA",(843) 689-6767,http://www.coastaldiscovery.org/,Hilton Head
Harbour Town Lighthouse,32.1386199,-80.81263659999999,"149 Lighthouse Rd, Hilton Head Island, SC 29928, USA",(866) 305-9814,http://www.harbourtownlighthouse.com/,Hilton Head
Coligny Beach Park,32.14156200000001,-80.7510617,"1 Coligny Circle, Hilton Head Island, SC 29928, USA",(843) 342-4580,https://www.hiltonhead.com/coligny-beach-park/,Hilton Head
Folly Field Beach Park,32.201649,-80.689193,"55 Starfish Dr, Hilton Head Island, SC 29928, USA",(843) 341-4600,https://hiltonheadislandsc.gov/parks/FollyFieldBeach/,Hilton Head
Driessen Beach Park,32.198988,-80.69429699999999,"64 Bradley Beach Rd, Hilton Head Island, SC 29928, USA",(843) 842-5698,http://www.hiltonheadislandsc.gov/ourisland/Parks/parksandfacdetails.cfm?FacilityID=29,Hilton Head
Historic Mitchelville Freedom Park,32.2370053,-80.68726269999999,"229 Beach City Rd, Hilton Head Island, SC 29926, USA",(843) 255-7301,Unknown,Hilton Head
Sea Pines Forest Preserve,32.1466096,-80.7819829,"Hilton Head Island, SC 29928, USA",(843) 842-1979,Unknown,Hilton Head
Fish Haul Beach Park,32.2421535,-80.6865516,"120 Mitchelville Rd, Hilton Head Island, SC 29926, USA",(843) 341-4600,https://www.hiltonheadislandsc.gov/parks/FishHaulBeach/,Hilton Head
Pirates of Hilton Head,32.138871,-80.813662,"149 Lighthouse Rd, Hilton Head Island, SC 29928, USA",(843) 363-7000,http://piratesofhiltonhead.com/,Hilton Head
Shelter Cove Community Park,32.18628330000001,-80.7215828,"39 Shelter Cove Ln, Hilton Head Island, SC 29928, USA",(843) 341-4600,https://www.hiltonheadislandsc.gov/parks/ShelterCove/,Hilton Head
King Neptune Sundial,32.1807202,-80.7280152,"13 Harbourside Ln, Hilton Head Island, SC 29928, USA",Unknown,https://www.sheltercovehiltonhead.com/post/celebrating-palmetto-dunes-resort-s-50th-anniversary-a-history-of-neptune-statue?utm_campaign=GoogleBusiness&utm_medium=local&utm_source=Google&utm_content=KingNeptune,Hilton Head
"swallowtail, hilton head island",32.1442018,-80.7604424,"35 Deallyon Ave, Hilton Head Island, SC 29928, USA",Unknown,Unknown,Hilton Head
The Sandbox Children's Museum,32.1443948,-80.754851,"80 Nassau St, Hilton Head Island, SC 29928, USA",(843) 842-7645,http://www.thesandbox.org/,Hilton Head
Gregg Russell Harbour Town Playground,32.1391694,-80.81053360000001,"140 Lighthouse Rd, Hilton Head Island, SC 29928, USA",(843) 785-3333,https://www.seapines.com/resort_activities/harbour_town/playground.aspx,Hilton Head
Stoney Baynard Ruins,32.1291366,-80.8132735,"Plantation Dr, Hilton Head Island, SC 29928, USA",Unknown,https://heritagelib.org/the-stoneys-the-baynards-and-their-mansion?rq=Stoney%20baynard,Hilton Head
Gullah Museum of Hilton Head Island,32.2263905,-80.7413411,"12 Georgianna Dr, Hilton Head Island, SC 29926, USA",(843) 681-3254,http://www.gullahmuseumhhi.org/,Hilton Head
Pirates HHI,32.17717289999999,-80.7719202,"86 Helmsman Way, Hilton Head Island, SC 29928, USA",(843) 415-8400,http://www.pirateshhi.com/,Hilton Head
Atlantic Ocean beach,32.18145369999999,-80.7335035,"2 Shelter Cove Ln, Hilton Head Island, SC 29928, USA",Unknown,Unknown,Hilton Head
Lowcountry Celebration Park,32.143504,-80.7539268,"94 Pope Ave, Hilton Head Island, SC 29928, USA",(843) 341-4600,https://hiltonheadislandsc.gov/parks/LowcountryCelebration/home.cfm,Hilton Head
Adventure Hilton Head,32.18658000000001,-80.758864,"33 Broad Creek Marina Way, Hilton Head Island, SC 29926, USA",(843) 682-6000,https://myadventurehiltonhead.com/,Hilton Head
Minneapolis Sculpture Garden,44.96954789999999,-93.2897803,"725 Vineland Pl, Minneapolis, MN 55403, USA",(612) 375-7600,https://www.walkerart.org/garden/,Minneapolis
Minneapolis Institute of Art,44.95850009999999,-93.273218,"2400 3rd Ave S, Minneapolis, MN 55404, USA",(888) 642-2787,https://new.artsmia.org/,Minneapolis
Mill City Museum,44.9787828,-93.257271,"704 S 2nd St, Minneapolis, MN 55401, USA",(612) 341-7555,https://www.mnhs.org/millcity,Minneapolis
Mill Ruins Park,44.9798041,-93.2563898,"102 Portland Ave S, Minneapolis, MN 55401, USA",(612) 313-7793,https://www.minneapolisparks.org/parks__destinations/parks__lakes/mill_ruins_park/,Minneapolis
Weisman Art Museum,44.9731104,-93.2369351,"333 E River Pkwy, Minneapolis, MN 55455, USA",(612) 625-9494,https://wam.umn.edu/,Minneapolis
Gold Medal Park,44.9776218,-93.2532512,"Second Street and 11th Avenue South, Minneapolis, MN 55415, USA",(612) 904-5607,http://www.goldmedalpark.org/,Minneapolis
Foshay Museum and Observation Deck,44.9747902,-93.2719858,"821 S Marquette Ave 30th floor, Minneapolis, MN 55402, USA",(612) 215-3700,http://wminneapolis.com/,Minneapolis
Minnehaha Falls,44.91535599999999,-93.2110781,"4801 S Minnehaha Dr, Minneapolis, MN 55417, USA",(612) 230-6400,https://www.minneapolisparks.org/parks__destinations/parks__lakes/minnehaha_regional_park/,Minneapolis
Prospect Park Water Tower,44.9686771,-93.2126581,"55 Malcolm Ave SE, Minneapolis, MN 55414, USA",(612) 767-6531,https://www.prospectparkmpls.org/,Minneapolis
St. Anthony Falls Visitor Center,44.98111000000001,-93.2582359,"1 Portland Ave, Minneapolis, MN 55401, USA",(651) 293-0200,https://www.nps.gov/miss/planyourvisit/stanfall.htm,Minneapolis
Mall of America®,44.8548651,-93.2422148,"60 E Broadway, Bloomington, MN 55425, USA",(952) 883-8800,https://mallofamerica.com/,Minneapolis
Walker Art Center,44.9681442,-93.2886494,"725 Vineland Pl, Minneapolis, MN 55403, USA",(612) 375-7600,https://walkerart.org/,Minneapolis
Central Mississippi Riverfront Regional Park,44.97951700000001,-93.2565925,"East and West banks of the Mississippi River between & 35W bridges, Ave N, Minneapolis, MN 55401, USA",Unknown,https://www.minneapolisparks.org/parks__destinations/parks__lakes/central_mississippi_riverfront_regional_park/,Minneapolis
Minneapolis Lookout,45.0034454,-93.2182984,"3045-3109 Ridgway Pkwy, Minneapolis, MN 55413, USA",Unknown,Unknown,Minneapolis
Water Power Park,44.982972,-93.2565953,"204 SE Main St, Minneapolis, MN 55414, USA",(612) 230-6400,https://www.nps.gov/miss/planyourvisit/waterpower.htm,Minneapolis
Minnehaha Regional Park,44.9167388,-93.2101066,"4801 S Minnehaha Dr, Minneapolis, MN 55417, USA",(612) 230-6400,https://www.minneapolisparks.org/parks__destinations/parks__lakes/minnehaha_regional_park/,Minneapolis
Stepped Tower,44.97339270000001,-93.2423939,"Unnamed Road, Minneapolis, MN 55454, USA",Unknown,Unknown,Minneapolis
American Swedish Institute,44.9545975,-93.2658596,"2600 Park Ave, Minneapolis, MN 55407, USA",(612) 871-4907,http://www.asimn.org/,Minneapolis
Boom Island Lighthouse,44.9931347,-93.2717894,"3-29 Plymouth Ave NE, Minneapolis, MN 55413, USA",Unknown,https://www.minneapolisparks.org/parks__destinations/parks__lakes/boom_island_park/,Minneapolis
Boom Island Park,44.9920367,-93.2686552,"724 Sibley St NE, Minneapolis, MN 55413, USA",(612) 230-6400,https://www.minneapolisparks.org/,Minneapolis
Edison & Ford Winter Estates,26.6338939,-81.880091,"2350 McGregor Blvd, Fort Myers, FL 33901, USA",(239) 334-7419,https://www.edisonfordwinterestates.org/,Fort Myers
River District,26.6449682,-81.8687348,"2180 First St #510, Fort Myers, FL 33901, USA",Unknown,https://www.myriverdistrict.com/,Fort Myers
Six Mile Cypress Slough Preserve,26.5705414,-81.82656349999999,"7751 Penzance Blvd, Fort Myers, FL 33966, USA",(239) 533-7550,https://www.sloughpreserve.org/,Fort Myers
IMAG History & Science Center,26.6404314,-81.8594537,"2000 Cranford Ave, Fort Myers, FL 33916, USA",(239) 243-0043,http://www.theimag.org/,Fort Myers
Calusa Nature Center & Planetarium,26.6156711,-81.81246949999999,"3450 Ortiz Ave, Fort Myers, FL 33905, USA",(239) 275-3435,http://www.calusanature.org/,Fort Myers
Manatee Park,26.69315319999999,-81.7775541,"10901 Palm Beach Blvd, Fort Myers, FL 33905, USA",(239) 690-5030,https://www.leegov.com/parks/parks/manateepark,Fort Myers
Centennial Park,26.6437185,-81.8740711,"2000 W First St, Fort Myers, FL 33901, USA",(239) 321-7524,Unknown,Fort Myers
Lakes Park,26.528064,-81.876818,"7330 Gladiolus Dr, Fort Myers, FL 33908, USA",(239) 533-7575,http://www.leegov.com/parks/parks/lakespark,Fort Myers
Lovers Key State Park,26.3913267,-81.86914139999999,"8700 Estero Blvd, Fort Myers Beach, FL 33931, USA",(239) 463-4588,https://www.floridastateparks.org/park/Lovers-Key,Fort Myers
Shell Factory,26.7057308,-81.8980436,"2787 N Tamiami Trail, North Fort Myers, FL 33903, USA",(239) 995-2141,https://www.shellfactory.com/,Fort Myers
North Shore Park,26.6575736,-81.88283849999999,"13001 N Cleveland Ave, North Fort Myers, FL 33903, USA",(239) 357-5443,https://www.leegov.com/parks/parks/northshore,Fort Myers
Mound House,26.4461233,-81.9277528,"451 Connecticut St, Fort Myers Beach, FL 33931, USA",(239) 765-0865,http://www.moundhouse.org/,Fort Myers
Riverside Park,26.6571136,-81.85300040000001,"3061 E Riverside Dr, Fort Myers, FL 33916, USA",(239) 321-7000,https://www.cityftmyers.com/facilities/facility/details/Riverside-Park-33,Fort Myers
Escape Room Adventures,26.5525,-81.8705556,"12995 S Cleveland Ave #217, Fort Myers, FL 33907, USA",(239) 689-6979,http://www.escaperoomadventures.com/,Fort Myers
The Shell Factory and Nature Park,26.7059888,-81.8970469,"16554 North Cleveland Avenue, 41 N Tamiami Trail US, North Fort Myers, FL 33903, USA",(239) 995-2141,https://www.shellfactory.com/,Fort Myers
Snell Park,26.6236615,-81.8870499,"2920 Valencia Way, Fort Myers, FL 33901, USA",(239) 321-7530,https://www.cityftmyers.com/facilities/facility/details/Snell-Park-37,Fort Myers
Bowditch Point Park,26.463961,-81.966886,"50 Estero Blvd, Fort Myers Beach, FL 33931, USA",(239) 765-6794,https://www.leegov.com/parks/beaches/bowditchpoint,Fort Myers
Clemente Park,26.6419966,-81.8476275,"3265 Dr Martin Luther King Jr Blvd, Fort Myers, FL 33916, USA",Unknown,Unknown,Fort Myers
Sky Zone Trampoline Park,26.6143728,-81.80136879999999,"9370 Dynasty Dr, Fort Myers, FL 33905, USA",(239) 344-8244,https://www.skyzone.com/northfortmyers,Fort Myers
Vivas Palm Park,26.64675819999999,-81.868619,"2414 Edwards Dr, Fort Myers, FL 33901, USA",(239) 931-7027,https://www.cityftmyers.com/Facilities/Facility/Details/Park-of-Palms-32,Fort Myers
International UFO Museum and Research Center and Gift Shop,33.3936879,-104.5229602,"114 N Main St, Roswell, NM 88203, USA",(575) 625-9495,http://www.roswellufomuseum.com/,Roswell
Spaceport Roswell,33.3943676,-104.5216013,"121 E 2nd St, Roswell, NM 88201, USA",(575) 495-4123,https://spaceportroswellnm.com/,Roswell
Roswell Museum,33.404179,-104.5236683,"1011 N Richardson Ave, Roswell, NM 88201, USA",(575) 624-6744,https://roswell-nm.gov/1259/Roswell-Museum,Roswell
Spring River Zoo,33.4071674,-104.503996,"1306 E College Blvd, Roswell, NM 88201, USA",(575) 624-6760,http://springriverzoo.com/,Roswell
The Anderson Museum of Contemporary Art,33.4089852,-104.5168281,"409 E College Blvd, Roswell, NM 88201, USA",(575) 623-5600,https://www.rair.org/about-amoca,Roswell
Roswell Welcome Sign,33.3382342,-104.5060945,"Roswell, NM 88203, USA",(575) 623-3442,Unknown,Roswell
Robert H Goddard Planetarium,33.4043228,-104.5241924,"1011 N Richardson Ave, Roswell, NM 88201, USA",(575) 624-6744,http://roswell-nm.gov/328/Goddard-Planetarium,Roswell
Walker Aviation Museum,33.3066523,-104.5193927,"Airport Terminal Building, 1 Jerry Smith Cir Suite 7, Roswell, NM 88203, USA",(575) 347-2464,http://www.wafbmuseum.org/,Roswell
Alien Zone,33.394923,-104.523166,"216 N Main St, Roswell, NM 88201, USA",(575) 627-6982,https://alienzoneroswellnm.com/,Roswell
BrickTown: Alien Attack,33.3943949,-104.5223344,"201 N Main St, Roswell, NM 88201, USA",(575) 208-9372,https://www.bricktownnm.com/,Roswell
Spring River Park,33.4083837,-104.5044835,"1306 E College Blvd, Roswell, NM 88201, USA",(575) 624-6760,http://www.roswell-nm.gov/,Roswell
Roswell welcome sign and spaceship,33.3107361,-104.4771983,"US Hwy 285, Roswell, NM 88203, USA",Unknown,Unknown,Roswell
Roswell Historical Marker,33.4802659,-104.5198342,"Roswell, NM 88201, USA",Unknown,Unknown,Roswell
Bottomless Lakes State Park,33.3361819,-104.3327217,"545A Bottomless Lakes Rd, Roswell, NM 88201, USA",(575) 988-3638,http://www.emnrd.state.nm.us/SPD/bottomlesslakesstatepark.html,Roswell
"Roswell, NM Welcome Sign",33.39446350000001,-104.5815214,"4001 W 2nd St, Roswell, NM 88201, USA",Unknown,Unknown,Roswell
Roswell Visitors Center,33.3974248,-104.5230764,"426 N Main St, Roswell, NM 88201, USA",(575) 623-3442,http://seeroswell.com/,Roswell
Miniatures And Curious Collections Museum,33.39616770000001,-104.5246276,"320 N Richardson Ave, Roswell, NM 88201, USA",(575) 208-0662,http://miniaturesandcuriouscollectionsmuseum.org/,Roswell
Roswell UFO Spacewalk,33.3941164,-104.5218259,"116 E 2nd St, Roswell, NM 88201, USA",(575) 910-2113,https://www.facebook.com/roswellufospacewalk/,Roswell
J Kenneth Smith Bird Sanctuary and Nature Center,33.397425,-104.5584262,"401 N Sycamore Ave, Roswell, NM 88201, USA",Unknown,http://www.roswellbirds.org/,Roswell
Welcome to Roswell Sign,33.3948292,-104.4328547,"3785 E 2nd St, Roswell, NM 88201, USA",Unknown,Unknown,Roswell
